22.9877551	23.31283447	242.6993408203125	108
23.35927438	24.00943311	330.0085754394531	109
24.05587302	24.38095238	376.4618225097656	110
24.42739229	27.02802721	372.9985961914063	111
27.12090703	28.00326531	336.45655822753906	112
28.04970522	28.42122449	372.13778686523443	113
28.60698413	28.9785034	328.67694091796875	114
29.07138322	29.35002268	436.83453369140625	115
29.39646259	29.81442177	403.01593017578125	116
29.86086168	30.18594104	370.85028076171875	117
30.23238095	31.43981859	372.352783203125	118
31.4862585	31.67201814	243.96432495117188	119
31.71845805	31.9506576	532.730712890625	120
31.99709751	32.13641723	435.9522705078125	121
32.18285714	32.41505669	389.7377014160156	122
32.4614966	32.60081633	424.6517028808594	123
32.64725624	33.15809524	331.154296875	124
33.25097506	33.57605442	301.3980712890625	125
33.66893424	34.13333333	337.820068359375	127
34.22621315	34.69061224	294.51412963867193	128
34.78349206	35.01569161	288.1200866699219	129
35.06213152	35.15501134	264.43629455566406	130
35.20145125	35.38721088	262.0793151855469	131
35.4800907	35.71229025	250.968017578125	132
35.75873016	37.9878458	247.942138671875	133
38.08072562	38.68444444	246.37178802490234	134
38.77732426	39.19528345	403.248779296875	135
39.24172336	39.38104308	431.1939392089844	136
39.42748299	39.75256236	396.7793273925781	137
39.84544218	40.17052154	375.3761291503906	138
40.26340136	40.77424036	402.3181457519531	139
40.82068027	41.23863946	436.7083740234375	140
41.28507937	41.70303855	414.1069946289063	141
41.79591837	41.981678	437.7185363769531	142
42.02811791	42.4460771	402.5506286621094	143
42.53895692	43.79283447	373.214111328125	144
43.88571429	44.35011338	492.4589538574219	145
44.39655329	44.90739229	488.2105712890625	146
44.9538322	45.00027211	233.41871643066406	147
45.04671202	45.18603175	395.4065856933594	148
45.27891156	45.65043084	460.8094177246094	149
45.74331066	45.88263039	397.69773864746094	150
45.9755102	46.16126984	388.277572631836	151
46.20770975	46.30058957	332.4959716796875	152
46.34702948	46.71854875	393.3563537597656	153
46.81142857	47.92598639	369.9944152832031	154
48.01886621	48.48326531	373.8613891601562	155
48.52970522	48.9476644	196.39437103271484	156
48.99410431	49.27274376	187.7965087890625	157
49.31918367	49.41206349	188.77536010742188	158
49.4585034	49.55138322	307.5533752441406	159
49.59782313	49.78358277	265.50767517089844	160
50.20154195	51.17678005	247.5128631591797	161
51.26965986	51.87337868	330.58093261718744	162
51.9662585	52.24489796	379.7377624511719	163
52.33777778	54.61333333	371.7081298828125	164
54.70621315	55.77433107	338.3078918457031	165
55.86721088	56.33160998	372.783203125	166
56.37804989	56.79600907	331.9202880859375	167
56.88888889	57.30684807	437.2131652832031	168
57.39972789	57.63192744	396.0923461914062	169
57.67836735	58.14276644	372.56793212890625	170
58.18920635	58.97868481	371.2789611816406	171
59.07156463	59.39664399	495.311767578125	172
59.4430839	59.72172336	494.4541931152344	173
59.76816327	59.90748299	296.9054260253906	174
60.00036281	60.27900227	193.52279663085938	175
60.32544218	60.4647619	219.6190948486328	176
60.51120181	61.11492063	330.7719421386718	177
61.20780045	61.48643991	295.53662109375	178
61.57931973	61.62575964	327.63441467285156	179
61.67219955	61.99727891	350.440673828125	180
62.09015873	62.50811791	296.1348114013672	181
62.60099773	62.87963719	286.6261291503906	182
62.97251701	63.11183673	263.7498474121094	183
63.20471655	63.29759637	262.2307434082031	184
63.34403628	63.62267574	256.0934143066406	185
63.66911565	65.48027211	247.942138671875	186
65.57315193	66.22331066	245.7322006225586	187
66.4555102	66.9199093	354.7174072265625	188
67.01278912	67.15210884	439.4919738769531	189
67.24498866	67.4307483	409.3505554199219	190
67.52362812	68.03446712	379.5184936523438	191
68.12734694	68.68462585	406.7578430175781	192
68.77750567	69.05614512	440.76312255859375	193
69.10258503	69.61342404	421.8324890136719	194
69.65986395	69.9385034	442.5488891601563	195
70.03138322	70.35646259	395.06414794921875	196
70.4493424	71.74965986	374.50982666015625	197
71.84253968	72.39981859	496.1708068847657	198
