23.153197278	342.791	0.650158730	0	109.0
24.055873015	376.462	0.325079365	0	110.0
24.427392290	372.999	2.600634920	0	111.0
27.120907029	336.457	0.882358276	0	112.0
27.722448979	381.217	0.371519274	0	113.0
28.555102040	342.791	0.371519274	0	114.0
28.930612244	450.385	0.278639455	0	115.0
29.453061224	411.958	0.417959183	0	116.0
29.860861678	370.85	0.325079365	0	117.0
30.232380952	372.353	1.207437641	0	118.0
31.591836734	542.608	0.232199546	0	120.0
31.997097505	435.952	0.139319727	0	121.0
32.182857142	389.738	0.232199546	0	122.0
32.461496598	424.652	0.139319727	0	123.0
32.647256235	331.154	0.510839002	0	124.0
33.216145124	312.05	0.325079365	0	125.0
33.570249433	350.476	0.464399092	0	127.0
34.144943310	304.365	0.464399092	0	128.0
34.545487528	296.68	0.232199546	0	129.0
34.835736961	273.624	0.092879818	0	130.0
35.166621315	304.365	0.185759637	0	131.0
35.480090702	250.968	0.232199546	0	132.0
35.810975056	258.253	2.229115646	0	133.0
38.777324263	403.249	0.417959183	0	135.0
39.241723356	431.194	0.139319727	0	136.0
39.427482993	396.779	0.325079365	0	137.0
39.845442176	375.376	0.325079365	0	138.0
40.170521541	411.958	0.510839002	0	139.0
40.634920634	458.07	0.417959183	0	140.0
41.285079365	414.107	0.417959183	0	141.0
41.795918367	437.719	0.185759637	0	142.0
42.028117913	402.551	0.417959183	0	143.0
42.538956916	373.214	1.253877551	0	144.0
43.779591836	504.181	0.464399092	0	145.0
45.046712018	395.407	0.139319727	0	148.0
45.278911564	460.809	0.371519274	0	149.0
45.743310657	397.698	0.139319727	0	150.0
45.975510204	388.278	0.185759637	0	151.0
46.207709750	332.496	0.092879818	0	152.0
46.347029478	393.356	0.371519274	0	153.0
46.811428571	369.994	1.114557823	0	154.0
51.269659863	330.581	0.603718820	0	162.0
51.966258503	379.738	0.278639455	0	163.0
52.337777777	371.708	2.275555555	0	164.0
54.906122448	350.476	1.068117913	0	165.0
55.559183673	381.217	0.464399092	0	166.0
56.146938775	342.791	0.417959183	0	167.0
56.726349206	458.07	0.417959183	0	168.0
57.283628117	404.273	0.232199546	0	169.0
57.678367346	372.568	0.464399092	0	170.0
58.000000000	381.217	0.789478458	0	171.0
58.808163265	504.181	0.325079365	0	172.0
59.616326530	504.181	0.278639455	0	173.0
59.951020408	219.827	0.278639455	0	175.0
60.511201814	330.772	0.603718820	0	177.0
61.110204081	304.365	0.278639455	0	178.0
61.755102040	358.162	0.325079365	0	180.0
62.090158730	296.135	0.417959183	0	181.0
62.600997732	286.626	0.278639455	0	182.0
62.972517006	263.75	0.139319727	0	183.0
63.669115646	247.942	1.811156462	0	186.0
66.669387755	396.588	0.318367346	0.8	New Point
67.012789115	439.492	0.139319727	0	189.0
67.244988662	409.351	0.185759637	0	190.0
67.620408163	388.903	0.510839002	0	191.0
67.971428571	419.644	0.557278911	0	192.0
68.522448979	458.07	0.278639455	0	193.0
69.220408163	435.014	0.510839002	0	194.0
69.659863945	442.549	0.278639455	0	195.0
69.995918367	411.958	0.325079365	0	196.0
70.449342403	374.51	1.300317460	0	197.0
71.742857142	504.181	0.557278911	0	198.0
72.356281179	511.867	0.371519274	0	199.0
72.829387755	458.07	0.046439909	0	200.0
72.925170068	411.958	0.139319727	0	201.0
73.235736961	450.805	0.371519274	0	202.0
73.798820861	427.329	0.092879818	0	203.0
74.071655328	325.559	0.139319727	0	205.0
74.257414965	394.836	0.510839002	0	206.0
74.747936507	388.903	0.975238095	0	207.0
79.061224489	335.106	0.938775510	0.8	New Point
79.967346938	365.847	0.432653061	0.8	New Point
80.480362811	405.351	0.417959183	0	449.0
80.991201814	373.43	0.232199546	0	450.0
81.269841269	328.487	0.232199546	0	451.0
81.594920634	494.454	1.160997732	0	452.0
82.783673469	458.07	0.278639455	0	453.0
83.077551020	419.644	0.139319727	0	454.0
83.502040816	419.644	0.650158730	0	455.0
84.149115646	372.138	0.185759637	0	456.0
84.427755102	402.551	0.371519274	0	457.0
84.845714285	431.443	0.092879818	0	458.0
84.985034013	374.618	0.185759637	0	459.0
85.217233560	383.928	0.325079365	0	460.0
