18.43664399	19.13324263	289.120361328125
19.22612245	19.55120181	292.9870300292969
19.64408163	19.73696145	256.7599639892578
19.78340136	20.20136054	269.0585632324219
20.24780045	20.48	237.70466613769528
20.52643991	20.75863946	214.04590606689453
20.80507937	21.03727891	204.55708312988284
21.08371882	21.54811791	131.38072204589844
21.64099773	22.9877551	345.0176696777344
23.03419501	23.12707483	366.8025207519531
23.17351474	23.21995465	300.44239807128906
23.31283447	23.4521542	345.7158966064453
23.54503401	23.68435374	391.7690734863281
23.77723356	24.00943311	308.4429321289062
24.05587302	24.19519274	275.586181640625
24.24163265	24.56671202	264.207275390625
24.61315193	25.58839002	259.2187805175781
25.68126984	26.19210884	300.7024841308594
26.23854875	26.37786848	293.24102783203125
26.4707483	26.51718821	262.4714660644531
26.56362812	26.70294785	298.370361328125
26.74938776	27.12090703	317.30104064941406
27.21378685	27.39954649	262.53387451171875
27.44598639	27.63174603	231.07110595703125
27.67818594	28.51410431	227.88987731933594
28.56054422	28.79274376	227.62677001953125
28.83918367	29.90730159	233.4861297607422
30.00018141	30.27882086	230.9376678466797
30.9754195	31.53269841	301.1371612548828
31.57913832	31.76489796	280.4033508300781
31.81133787	32.13641723	312.02685546875
32.22929705	34.08689342	344.2214050292969
34.17977324	35.80517007	464.28271484375
35.85160998	36.08380952	441.2726135253907
36.13024943	36.36244898	398.8473815917968
36.4553288	36.64108844	371.38880920410156
36.73396825	36.9661678	324.43304443359375
37.01260771	37.24480726	287.12330627441406
37.33768707	37.84852608	424.276123046875
37.89496599	37.9878458	384.8163757324219
38.03428571	38.26648526	417.9518737792969
38.31292517	38.87020408	346.61566162109375
38.9630839	39.24172336	418.6767578125
39.33460317	39.4739229	348.4222717285157
39.52036281	39.75256236	375.8100280761719
39.79900227	40.26340136	313.4720458984375
40.35628118	41.28507937	347.61816406249994
41.33151927	41.56371882	364.3740692138672
41.61015873	42.02811791	355.02490234375
42.07455782	42.16743764	285.3871154785156
42.21387755	42.53895692	279.4332275390625
42.58539683	42.67827664	263.9022216796875
42.72471655	43.42131519	230.00579833984375
43.9785941	44.72163265	289.78912353515625
44.76807256	45.09315193	308.0867919921875
45.18603175	45.37179138	262.38226318359375
45.4646712	45.74331066	263.5975341796875
45.78975057	46.02195011	235.11015319824222
46.06839002	46.30058957	214.60299682617188
46.34702948	46.4399093	193.07618713378906
46.85786848	47.18294785	158.5572204589844
47.22938776	48.29750567	346.2154846191406
48.39038549	48.66902494	385.7065124511719
48.76190476	48.80834467	310.4989471435547
48.90122449	49.04054422	343.22869873046875
49.13342404	49.31918367	400.2320861816406
49.41206349	49.69070295	318.9514465332031
49.73714286	49.87646259	280.7274475097656
49.92290249	50.24798186	254.32444763183594
50.29442177	51.13034014	258.91949462890625
51.22321995	51.73405896	301.0500793457031
51.82693878	51.9662585	295.3659362792969
52.01269841	52.05913832	260.41943359375
