42.388027210	389.193	0.510839002	0	110.0
43.113650793	411.523	0.185759637	0	111.0
43.525804988	411.523	0.371519274	0	112.0
43.920544217	422.689	0.835918367	0	114.0
45.359183673	389.193	0.417959183	0	115.0
45.918367346	411.523	0.232199546	0	116.0
46.220408163	445.02	0.743038548	0	117.0
46.910113378	422.689	0.139319727	0	118.0
47.077551020	456.185	0.232199546	0	120.0
47.740226757	0	0.603718820	0	121.0
48.285895691	411.523	0.325079365	0	122.0
48.681632653	512.012	0.185759637	0	123.0
49.133424036	506.596	0.325079365	0	124.0
49.438185941	425.734	0.185759637	0	125.0
49.742947845	419.136	0.232199546	0	126.0
50.247981859	394.266	0.603718820	0	128.0
50.944580498	373.753	0.185759637	0	129.0
51.223219954	374.294	0.464399092	0	130.0
51.726530612	326.768	0.092879818	0	131.0
51.960453514	326.768	0.139319727	0	132.0
52.542857142	306.975	0.325079365	0	134.0
52.832653061	267.389	0.325079365	0	135.0
53.212244897	412.538	0.789478458	0	136.0
54.195374149	394.95	0.464399092	0	137.0
56.808163265	372.952	0.510839002	0	146.0
57.864126984	392.222	0.325079365	0	147.0
58.235646258	395.864	0.464399092	0	148.0
59.787755102	386.148	0.371519274	0	151.0
60.325442176	390.865	0.185759637	0	152.0
60.604081632	416.145	0.557278911	0	153.0
61.573514739	392.745	0.092879818	0	155.0
61.718639455	396.779	0.232199546	0	156.0
61.997278911	0	0.650158730	0	157.0
62.740317460	404.883	0.278639455	0	158.0
63.111836734	492.459	0.325079365	0	159.0
63.529795918	503.97	0.232199546	0	160.0
63.854875283	418.193	0.185759637	0	161.0
64.087074829	406.406	0.139319727	0	162.0
64.319274376	398.157	0.371519274	0	163.0
64.737233560	393.584	0.464399092	0	164.0
65.294512471	370.85	0.092879818	0	165.0
65.433832199	369.567	0.557278911	0	166.0
66.083990929	313.02	0.092879818	0	167.0
66.223310657	312.027	0.325079365	0	168.0
66.641269841	296.22	0.185759637	0	169.0
66.919909297	298.798	0.325079365	0	170.0
67.337868480	261.173	0.139319727	0	171.0
67.570068027	414.107	0.557278911	0	172.0
68.220226757	393.811	0.325079365	0	173.0
68.591746031	393.129	0.557278911	0	174.0
69.195464852	410.416	0.092879818	0	175.0
69.334784580	394.38	0.371519274	0	176.0
69.799183673	392.335	0.185759637	0	177.0
70.077823129	312.568	0.092879818	0	178.0
70.217142857	371.065	0.092879818	0	179.0
70.402902494	393.129	0.278639455	0	180.0
