14.628571428	276.943	0.232199546	0	39.0
14.907210884	248.372	0.464399092	0	40.0
15.559183673	224.032	0.464399092	0	41.0
16.032653061	210.112	0.371519274	0	42.0
16.439727891	245.661	0.557278911	0	43.0
17.496235827	228.672	0.603718820	0	44.0
17.676190476	288.994	0.232199546	0	45.0
18.070929705	312.195	0.325079365	0	46.0
18.401814058	344.676	0.278639455	0	47.0
18.819773242	302.915	0.510839002	0	48.0
19.365442176	282.191	0.278639455	0	49.0
19.690521541	287.621	0.139319727	0	50.0
19.876281179	262.63	0.185759637	0	51.0
20.114285714	251.873	0.139319727	0	52.0
20.340680272	201.624	0.139319727	0	53.0
20.612244897	186.911	0.743038548	0	54.0
21.448979591	191.551	0.139319727	0	55.0
21.826757369	203.849	0.417959183	0	56.0
22.291156462	221.402	0.325079365	0	57.0
22.709115646	243.472	0.417959183	0	58.0
23.102040816	256.513	0.278639455	0	59.0
23.545034013	306.135	0.232199546	0	60.0
23.823673469	309.693	0.325079365	0	61.0
24.338775510	312.195	0.882358276	0	62.0
25.123990929	283.744	0.139319727	0	63.0
25.356190476	245.378	0.185759637	0	64.0
25.634829931	245.378	0.928798185	0	65.0
27.898775510	228.672	0.789478458	0	67.0
28.142585034	283.007	0.278639455	0	68.0
28.514104308	316.2	0.232199546	0	69.0
28.932063492	331.92	0.464399092	0	70.0
29.332607709	316.835	0.278639455	0	71.0
29.767981859	326.595	0.325079365	0	72.0
30.139501133	309.693	0.417959183	0	73.0
30.545850340	344.676	0.232199546	0	74.0
30.928979591	373.538	0.696598639	0	75.0
31.764897959	414.279	0.464399092	0	76.0
32.229297052	372.138	0.278639455	0	77.0
32.670476190	335.396	0.232199546	0	78.0
32.946938775	302.915	0.371519274	0	79.0
33.342857142	284.354	0.139319727	0	80.0
33.854693877	250.1	0.139319727	0	81.0
34.040453514	274.474	0.464399092	0	82.0
34.597732426	221.786	0.325079365	0	83.0
35.015691609	248.659	0.510839002	0	84.0
35.485714285	247.233	0.185759637	0	85.0
35.669387755	210.112	0.092879818	0	86.0
35.873469387	196.191	0.139319727	0	87.0
36.281632653	196.191	0.278639455	0	88.0
37.523446712	209.338	0.603718820	0	92.0
38.220045351	216.971	0.232199546	0	93.0
38.545124716	249.811	0.185759637	0	94.0
38.823764172	245.803	0.232199546	0	95.0
39.175510204	214.752	0.185759637	0	96.0
39.334603174	194.083	0.139319727	0	97.0
39.613242630	162.733	0.278639455	0	98.0
41.285079365	162.639	0.046439909	0	235.0
41.377959183	184.198	0.092879818	0	236.0
41.563718820	198.734	0.139319727	0	237.0
41.749478458	215.597	0.139319727	0	238.0
41.981678004	244.317	0.092879818	0	239.0
42.120997732	274.157	0.185759637	0	240.0
